db00396	P10275	1
db00421	P10275	1
db00499	P10275	1
db00621	P10275	1
db00623	P10275	1
db00624	P10275	1
db00648	P10275	1
db00655	P10275	1
db00665	P10275	1
db00675	P10275	1
db00717	P10275	1
db00957	P10275	1
db01026	P10275	1
db01063	P10275	1
db01128	P10275	1
db01185	P10275	1
db01395	P10275	1
db01406	P10275	1
db01420	P10275	1
db01608	P10275	1
db01708	P10275	1
db02901	P10275	1
db04839	P10275	1
db06412	P10275	1
db06710	P10275	1
db06718	P10275	1
db08867	P10275	1
db08899	P10275	1
db09123	P10275	1
db09389	P10275	1
db00822	P05091	1
db02115	P05091	1
db00014	P22888	1
db00050	P22888	1
db00126	P09172	1
db00822	P09172	1
db00988	P09172	1
db00361	P07437	1
db00541	P07437	1
db00570	P07437	1
db01179	P07437	1
db01394	P07437	1
db03010	P07437	1
db00210	P13631	1
db00459	P13631	1
db00523	P13631	1
db00755	P13631	1
db00799	P13631	1
db00982	P13631	1
db00246	P21918	1
db00248	P21918	1
db00334	P21918	1
db00408	P21918	1
db00477	P21918	1
db00589	P21918	1
db00714	P21918	1
db00800	P21918	1
db00988	P21918	1
db01186	P21918	1
db01200	P21918	1
db01224	P21918	1
db01235	P21918	1
db01238	P21918	1
db01403	P21918	1
db01624	P21918	1
db05271	P21918	1
db00321	Q9H3N8	1
db00363	Q9H3N8	1
db00408	Q9H3N8	1
db00477	Q9H3N8	1
db00543	Q9H3N8	1
db01142	Q9H3N8	1
db01238	Q9H3N8	1
db01620	Q9H3N8	1
db06148	Q9H3N8	1
db00398	P36888	1
db01268	P36888	1
db06595	P36888	1
db08901	P36888	1
db09079	P36888	1
db00313	P51649	1
db00308	O00180	1
db00908	O00180	1
db00724	Q9NYK1	1
db01611	Q9NYK1	1
db00321	Q99720	1
db00409	Q99720	1
db00502	Q99720	1
db00514	Q99720	1
db00652	Q99720	1
db00907	Q99720	1
db00956	Q99720	1
db01708	Q99720	1
db06174	Q99720	1
db09014	Q99720	1
db00152	Q9H3S4	1
db00313	Q02218	1
db01017	P15692	1
db01120	P15692	1
db01136	P15692	1
db03754	P15692	1
db05294	P15692	1
db00035	P37288	1
db00872	P37288	1
db02638	P37288	1
db06212	P37288	1
db09059	P37288	1
db00142	P48506	1
db00290	P49916	1
db00126	Q9UHI7	1
db00187	P08588	1
db00195	P08588	1
db00221	P08588	1
db00243	P08588	1
db00248	P08588	1
db00264	P08588	1
db00335	P08588	1
db00368	P08588	1
db00373	P08588	1
db00397	P08588	1
db00408	P08588	1
db00489	P08588	1
db00521	P08588	1
db00555	P08588	1
db00571	P08588	1
db00598	P08588	1
db00612	P08588	1
db00668	P08588	1
db00841	P08588	1
db00852	P08588	1
db00866	P08588	1
db00871	P08588	1
db00938	P08588	1
db00960	P08588	1
db00983	P08588	1
db01001	P08588	1
db01064	P08588	1
db01102	P08588	1
db01118	P08588	1
db01136	P08588	1
db01151	P08588	1
db01182	P08588	1
db01193	P08588	1
db01203	P08588	1
db01210	P08588	1
db01214	P08588	1
db01238	P08588	1
db01288	P08588	1
db01291	P08588	1
db01295	P08588	1
db01297	P08588	1
db01359	P08588	1
db01407	P08588	1
db01580	P08588	1
db04846	P08588	1
db04855	P08588	1
db04861	P08588	1
db06262	P08588	1
db08807	P08588	1
db08808	P08588	1
db09013	P08588	1
db09068	P08588	1
db09204	P08588	1
db01136	O95298	1
db09270	P31040	1
db00281	Q9Y5Y9	1
db00296	Q9Y5Y9	1
db00297	Q9Y5Y9	1
db00527	Q9Y5Y9	1
db00645	Q9Y5Y9	1
db00721	Q9Y5Y9	1
db00807	Q9Y5Y9	1
db00892	Q9Y5Y9	1
db00907	Q9Y5Y9	1
db00961	Q9Y5Y9	1
db01002	Q9Y5Y9	1
db01086	Q9Y5Y9	1
db01161	Q9Y5Y9	1
db01173	Q9Y5Y9	1
db06218	Q9Y5Y9	1
db00583	P23786	1
db01074	P23786	1
db00142	P00367	1
db00756	P00367	1
db00203	O76074	1
db00277	O76074	1
db00806	O76074	1
db00820	O76074	1
db00862	O76074	1
db00975	O76074	1
db04272	O76074	1
db06237	O76074	1
db06246	O76074	1
db06267	O76074	1
db00142	P07814	1
db00384	P37088	1
db00594	P37088	1
db00907	Q9UI33	1
db00909	Q9UI33	1
db01536	P14061	1
db01708	P14061	1
db02187	P14061	1
db02901	P14061	1
db00290	P18858	1
db00007	P30968	1
db00014	P30968	1
db00050	P30968	1
db01406	P30968	1
db06699	P30968	1
db06825	P30968	1
db00398	P09619	1
db00619	P09619	1
db01254	P09619	1
db01268	P09619	1
db06589	P09619	1
db06595	P09619	1
db08896	P09619	1
db09079	P09619	1
db09283	P09619	1
db00210	P10826	1
db00459	P10826	1
db00523	P10826	1
db00755	P10826	1
db00799	P10826	1
db02877	P10826	1
db00222	Q09428	1
db00672	Q09428	1
db00731	Q09428	1
db00912	Q09428	1
db01067	Q09428	1
db01120	Q09428	1
db01124	Q09428	1
db01251	Q09428	1
db01252	Q09428	1
db00331	P21695	1
db00302	P00747	1
db00513	P00747	1
db00197	P37231	1
db00244	P37231	1
db00313	P37231	1
db00328	P37231	1
db00412	P37231	1
db00573	P37231	1
db00731	P37231	1
db00795	P37231	1
db00912	P37231	1
db00966	P37231	1
db01014	P37231	1
db01050	P37231	1
db01067	P37231	1
db01118	P37231	1
db01132	P37231	1
db01252	P37231	1
db01393	P37231	1
db02709	P37231	1
db03600	P37231	1
db06510	P37231	1
db09061	P37231	1
db09201	P37231	1
db00170	P00742	1
db00569	P00742	1
db06228	P00742	1
db06605	P00742	1
db06635	P00742	1
db09075	P00742	1
db00181	Q9UBS5	1
db00837	Q9UBS5	1
db01080	Q9UBS5	1
db00228	P98194	1
db00753	P98194	1
db01028	P98194	1
db01159	P98194	1
db01189	P98194	1
db01236	P98194	1
db00142	P08243	1
db00170	P16083	1
db01065	P16083	1
db01087	P16083	1
db02709	P16083	1
db04216	P16083	1
db04253	P16083	1
db00178	P12821	1
db00492	P12821	1
db00519	P12821	1
db00542	P12821	1
db00584	P12821	1
db00616	P12821	1
db00691	P12821	1
db00722	P12821	1
db00790	P12821	1
db00881	P12821	1
db00886	P12821	1
db01180	P12821	1
db01197	P12821	1
db01340	P12821	1
db01348	P12821	1
db08836	P12821	1
db09477	P12821	1
db01213	P07327	1
db00150	P23381	1
db00606	P54710	1
db02709	P54577	1
db01094	P55157	1
db08827	P55157	1
db00200	P20061	1
db00197	P05121	1
db00201	P29275	1
db00277	P29275	1
db00640	P29275	1
db00648	P10109	1
db01050	P10415	1
db01229	P10415	1
db01248	P10415	1
db01367	P10415	1
db08871	P10415	1
db09401	P10415	1
db00246	P08912	1
db00340	P08912	1
db00342	P08912	1
db00363	P08912	1
db00376	P08912	1
db00408	P08912	1
db00420	P08912	1
db00458	P08912	1
db00496	P08912	1
db00540	P08912	1
db00572	P08912	1
db00622	P08912	1
db00747	P08912	1
db00835	P08912	1
db00934	P08912	1
db01036	P08912	1
db01069	P08912	1
db01142	P08912	1
db01151	P08912	1
db01224	P08912	1
db01238	P08912	1
db01239	P08912	1
db01403	P08912	1
db01409	P08912	1
db01591	P08912	1
db06702	P08912	1
db08897	P08912	1
db09076	P08912	1
db09167	P08912	1
db11181	P08912	1
db11235	P08912	1
db00163	P09917	1
db00179	P09917	1
db00233	P09917	1
db00244	P09917	1
db00471	P09917	1
db00711	P09917	1
db00744	P09917	1
db00795	P09917	1
db00939	P09917	1
db01014	P09917	1
db01017	P09917	1
db02709	P09917	1
db04725	P09917	1
db09285	P09917	1
db00906	P30531	1
db00242	P00491	1
db00900	P00491	1
db01667	P00491	1
db00548	P14679	1
db11254	P14679	1
db00142	P80404	1
db00780	P80404	1
db01080	P80404	1
db00331	Q9Y478	1
db00811	P49902	1
db00210	P35354	1
db00233	P35354	1
db00244	P35354	1
db00316	P35354	1
db00328	P35354	1
db00461	P35354	1
db00465	P35354	1
db00469	P35354	1
db00480	P35354	1
db00482	P35354	1
db00500	P35354	1
db00533	P35354	1
db00554	P35354	1
db00573	P35354	1
db00580	P35354	1
db00586	P35354	1
db00605	P35354	1
db00712	P35354	1
db00749	P35354	1
db00784	P35354	1
db00788	P35354	1
db00795	P35354	1
db00812	P35354	1
db00814	P35354	1
db00821	P35354	1
db00861	P35354	1
db00870	P35354	1
db00936	P35354	1
db00939	P35354	1
db00945	P35354	1
db00963	P35354	1
db00991	P35354	1
db01009	P35354	1
db01014	P35354	1
db01041	P35354	1
db01050	P35354	1
db01283	P35354	1
db01399	P35354	1
db01435	P35354	1
db01600	P35354	1
db01628	P35354	1
db02709	P35354	1
db04552	P35354	1
db04725	P35354	1
db04743	P35354	1
db06725	P35354	1
db06736	P35354	1
db06802	P35354	1
db08439	P35354	1
db08910	P35354	1
db09061	P35354	1
db09212	P35354	1
db09214	P35354	1
db09215	P35354	1
db09216	P35354	1
db09285	P35354	1
db09288	P35354	1
db09295	P35354	1
db00360	P29474	1
db01110	P29474	1
db02207	P29474	1
db00616	P08473	1
db00886	P08473	1
db02557	P08473	1
db08626	P08473	1
db09292	P08473	1
db00232	P00915	1
db00273	P00915	1
db00310	P00915	1
db00311	P00915	1
db00381	P00915	1
db00423	P00915	1
db00436	P00915	1
db00606	P00915	1
db00703	P00915	1
db00774	P00915	1
db00819	P00915	1
db00869	P00915	1
db00880	P00915	1
db00909	P00915	1
db01021	P00915	1
db01119	P00915	1
db01144	P00915	1
db01194	P00915	1
db01325	P00915	1
db00212	P00797	1
db00350	P00797	1
db00722	P00797	1
db03395	P00797	1
db09026	P00797	1
db00158	P14207	1
db00569	P01008	1
db00214	P55011	1
db00887	P55011	1
db01325	P55011	1
db00246	P08913	1
db00248	P08913	1
db00320	P08913	1
db00321	P08913	1
db00363	P08913	1
db00368	P08913	1
db00370	P08913	1
db00408	P08913	1
db00413	P08913	1
db00449	P08913	1
db00457	P08913	1
db00484	P08913	1
db00502	P08913	1
db00543	P08913	1
db00555	P08913	1
db00575	P08913	1
db00589	P08913	1
db00629	P08913	1
db00633	P08913	1
db00656	P08913	1
db00668	P08913	1
db00692	P08913	1
db00696	P08913	1
db00714	P08913	1
db00726	P08913	1
db00734	P08913	1
db00751	P08913	1
db00797	P08913	1
db00800	P08913	1
db00852	P08913	1
db00865	P08913	1
db00925	P08913	1
db00935	P08913	1
db00964	P08913	1
db00968	P08913	1
db01018	P08913	1
db01136	P08913	1
db01149	P08913	1
db01186	P08913	1
db01200	P08913	1
db01224	P08913	1
db01238	P08913	1
db01267	P08913	1
db01392	P08913	1
db01403	P08913	1
db01472	P08913	1
db01577	P08913	1
db01608	P08913	1
db01624	P08913	1
db04846	P08913	1
db04855	P08913	1
db04948	P08913	1
db06148	P08913	1
db06153	P08913	1
db06262	P08913	1
db06694	P08913	1
db06711	P08913	1
db08815	P08913	1
db09242	P08913	1
db09244	P08913	1
db09286	P08913	1
db00216	P08908	1
db00246	P08908	1
db00247	P08908	1
db00248	P08908	1
db00315	P08908	1
db00321	P08908	1
db00363	P08908	1
db00408	P08908	1
db00413	P08908	1
db00422	P08908	1
db00458	P08908	1
db00477	P08908	1
db00490	P08908	1
db00502	P08908	1
db00540	P08908	1
db00543	P08908	1
db00571	P08908	1
db00589	P08908	1
db00656	P08908	1
db00669	P08908	1
db00696	P08908	1
db00714	P08908	1
db00726	P08908	1
db00734	P08908	1
db00866	P08908	1
db00904	P08908	1
db00952	P08908	1
db00960	P08908	1
db00988	P08908	1
db01142	P08908	1
db01149	P08908	1
db01151	P08908	1
db01175	P08908	1
db01186	P08908	1
db01200	P08908	1
db01224	P08908	1
db01238	P08908	1
db01267	P08908	1
db01359	P08908	1
db01392	P08908	1
db01614	P08908	1
db01618	P08908	1
db01621	P08908	1
db01622	P08908	1
db04884	P08908	1
db04888	P08908	1
db04908	P08908	1
db04946	P08908	1
db04948	P08908	1
db05271	P08908	1
db05562	P08908	1
db06016	P08908	1
db06148	P08908	1
db06153	P08908	1
db06446	P08908	1
db06506	P08908	1
db06684	P08908	1
db08807	P08908	1
db08815	P08908	1
db08922	P08908	1
db09061	P08908	1
db09068	P08908	1
db09128	P08908	1
db09167	P08908	1
db09244	P08908	1
db09289	P08908	1
db00035	P30518	1
db00872	P30518	1
db02638	P30518	1
db06212	P30518	1
db09059	P30518	1
db00162	P09455	1
db00459	P09455	1
db00308	Q02641	1
db00381	Q02641	1
db00393	Q02641	1
db01388	Q02641	1
db04855	Q02641	1
db09230	Q02641	1
db02709	P16050	1
db00246	P46098	1
db00333	P46098	1
db00334	P46098	1
db00363	P46098	1
db00377	P46098	1
db00408	P46098	1
db00543	P46098	1
db00555	P46098	1
db00604	P46098	1
db00721	P46098	1
db00726	P46098	1
db00728	P46098	1
db00757	P46098	1
db00889	P46098	1
db00904	P46098	1
db00969	P46098	1
db00988	P46098	1
db01043	P46098	1
db01156	P46098	1
db01161	P46098	1
db01199	P46098	1
db01221	P46098	1
db01224	P46098	1
db01233	P46098	1
db01238	P46098	1
db06204	P46098	1
db09061	P46098	1
db09068	P46098	1
db09290	P46098	1
db00755	P02753	1
db00279	P10828	1
db00451	P10828	1
db01118	P10828	1
db00115	Q8IVH4	1
db00200	Q8IVH4	1
db00142	P49915	1
db00232	P00918	1
db00273	P00918	1
db00311	P00918	1
db00391	P00918	1
db00436	P00918	1
db00482	P00918	1
db00580	P00918	1
db00606	P00918	1
db00695	P00918	1
db00703	P00918	1
db00774	P00918	1
db00819	P00918	1
db00869	P00918	1
db00880	P00918	1
db00909	P00918	1
db01021	P00918	1
db01119	P00918	1
db01144	P00918	1
db01194	P00918	1
db01325	P00918	1
db08329	P00918	1
db00293	P04818	1
db00322	P04818	1
db00432	P04818	1
db00440	P04818	1
db00441	P04818	1
db00544	P04818	1
db00563	P04818	1
db00642	P04818	1
db01101	P04818	1
db06813	P04818	1
db09256	P04818	1
db00242	P23921	1
db00441	P23921	1
db00631	P23921	1
db01005	P23921	1
db01073	P23921	1
db06433	P23921	1
db00686	P08620	1
db00980	P49286	1
db01065	P49286	1
db02709	P49286	1
db06594	P49286	1
db09071	P49286	1
db00205	P00374	1
db00440	P00374	1
db00563	P00374	1
db00642	P00374	1
db00798	P00374	1
db01131	P00374	1
db01157	P00374	1
db06813	P00374	1
db00170	P08709	1
db02659	P00395	1
db00163	Q9UDX4	1
db00246	P18825	1
db00248	P18825	1
db00363	P18825	1
db00368	P18825	1
db00408	P18825	1
db00484	P18825	1
db00502	P18825	1
db00575	P18825	1
db00589	P18825	1
db00714	P18825	1
db00734	P18825	1
db00797	P18825	1
db00800	P18825	1
db00925	P18825	1
db00935	P18825	1
db01136	P18825	1
db01186	P18825	1
db01200	P18825	1
db01224	P18825	1
db01238	P18825	1
db01267	P18825	1
db01392	P18825	1
db01403	P18825	1
db01577	P18825	1
db04846	P18825	1
db04855	P18825	1
db04946	P18825	1
db06148	P18825	1
db06153	P18825	1
db06262	P18825	1
db06694	P18825	1
db08815	P18825	1
db08838	P18825	1
db09128	P18825	1
db00396	P05093	1
db00421	P05093	1
db01026	P05093	1
db05812	P05093	1
db09061	P05093	1
db01185	P16471	1
db00142	P39086	1
db00213	P20648	1
db00338	P20648	1
db00448	P20648	1
db00736	P20648	1
db01129	P20648	1
db05351	P20648	1
db00594	P19801	1
db00594	P78348	1
db08865	Q9UM73	1
db09063	Q9UM73	1
db11363	Q9UM73	1
db00170	P00740	1
db00142	Q05586	1
db00454	Q05586	1
db01043	Q05586	1
db01173	Q05586	1
db08838	Q05586	1
db08954	Q05586	1
db00770	P43116	1
db00917	P43116	1
db00929	P43116	1
db08964	P43116	1
db09211	P43116	1
db00398	P35968	1
db01268	P35968	1
db04849	P35968	1
db06436	P35968	1
db06589	P35968	1
db06595	P35968	1
db06626	P35968	1
db08875	P35968	1
db08896	P35968	1
db08901	P35968	1
db09078	P35968	1
db09079	P35968	1
db00140	Q969G6	1
db04272	Q14749	1
db00583	Q9UKG9	1
db00130	Q06203	1
db01033	Q06203	1
db01254	Q06203	1
db00142	Q99259	1
db00091	P49069	1
db00170	P04070	1
db00231	P47869	1
db00241	P47869	1
db00312	P47869	1
db00371	P47869	1
db00402	P47869	1
db00404	P47869	1
db00418	P47869	1
db00425	P47869	1
db00463	P47869	1
db00546	P47869	1
db00599	P47869	1
db00683	P47869	1
db00690	P47869	1
db00794	P47869	1
db00801	P47869	1
db00829	P47869	1
db00842	P47869	1
db00849	P47869	1
db00897	P47869	1
db01198	P47869	1
db01215	P47869	1
db01351	P47869	1
db01353	P47869	1
db01355	P47869	1
db01483	P47869	1
db01544	P47869	1
db01558	P47869	1
db01559	P47869	1
db01567	P47869	1
db01588	P47869	1
db01589	P47869	1
db01595	P47869	1
db09166	P47869	1
db01097	Q02127	1
db01117	Q02127	1
db08880	Q02127	1
db00142	P00505	1
db00193	P25103	1
